"Date and Time";"ec_state";"EC da água";"Médai do EC";"Hora lig 1";"Hora lig 2";"Hora lig 3"
"2025-09-29 06:16:17";"6";"1,51";"1,51";"0";"0";"0"
"2025-09-29 06:10:54";"6";"1,51";"1,51";"0";"0";"0"
"2025-09-29 06:05:32";"6";"1,51";"1,51";"0";"0";"0"
"2025-09-29 06:05:30";"6";"1,51";"1,51";"0";"0";"0"
"2025-09-29 05:54:03";"5";"1,63";"1,49";"0";"0";"0"
"2025-09-29 05:44:03";"5";"1,62";"1,49";"0";"0";"0"
"2025-09-29 05:34:03";"5";"1,64";"1,49";"0";"0";"0"
"2025-09-29 05:24:03";"5";"1,65";"1,49";"0";"0";"0"
"2025-09-29 05:14:03";"5";"1,64";"1,49";"0";"0";"0"
"2025-09-29 05:04:03";"5";"1,64";"1,49";"0";"0";"0"
"2025-09-29 04:54:03";"5";"1,64";"1,49";"0";"0";"0"
"2025-09-29 04:44:04";"5";"1,64";"1,49";"0";"0";"0"
"2025-09-29 04:34:03";"5";"1,62";"1,49";"0";"0";"0"
"2025-09-29 04:24:03";"5";"1,64";"1,49";"0";"0";"0"
"2025-09-29 04:14:03";"5";"1,64";"1,49";"0";"0";"0"
"2025-09-29 04:04:03";"5";"1,63";"1,49";"0";"0";"0"
"2025-09-29 03:54:03";"5";"1,63";"1,49";"0";"0";"0"
"2025-09-29 03:44:03";"5";"1,63";"1,49";"0";"0";"0"
"2025-09-29 03:34:03";"5";"1,63";"1,49";"0";"0";"0"
"2025-09-29 03:24:03";"5";"1,63";"1,49";"0";"0";"0"
"2025-09-29 03:14:03";"5";"1,62";"1,49";"0";"0";"0"
"2025-09-29 03:04:03";"5";"1,63";"1,49";"0";"0";"0"
"2025-09-29 02:54:03";"5";"1,63";"1,49";"0";"0";"0"
"2025-09-29 02:44:03";"5";"1,62";"1,49";"0";"0";"0"
"2025-09-29 02:34:03";"5";"1,63";"1,49";"0";"0";"0"
"2025-09-29 02:24:03";"5";"1,63";"1,49";"0";"0";"0"
"2025-09-29 02:14:03";"5";"1,63";"1,49";"0";"0";"0"
"2025-09-29 02:04:03";"5";"1,63";"1,49";"0";"0";"0"
"2025-09-29 01:54:03";"5";"1,63";"1,49";"0";"0";"0"
"2025-09-29 01:44:03";"5";"1,62";"1,49";"0";"0";"0"
"2025-09-29 01:34:03";"5";"1,6";"1,49";"0";"0";"0"
"2025-09-29 01:24:03";"5";"1,62";"1,49";"0";"0";"0"
"2025-09-29 01:14:03";"5";"1,6";"1,49";"0";"0";"0"
"2025-09-29 01:04:03";"5";"1,6";"1,49";"0";"0";"0"
"2025-09-29 00:54:03";"5";"1,62";"1,49";"0";"0";"0"
"2025-09-29 00:44:03";"5";"1,63";"1,49";"0";"0";"0"
"2025-09-29 00:34:03";"5";"1,62";"1,49";"0";"0";"0"
"2025-09-29 00:24:03";"5";"1,6";"1,49";"0";"0";"0"
"2025-09-29 00:14:03";"5";"1,62";"1,49";"0";"0";"0"
"2025-09-29 00:04:03";"5";"1,61";"1,49";"0";"0";"0"
"2025-09-28 23:54:03";"5";"1,6";"1,49";"0";"0";"0"
"2025-09-28 23:44:03";"5";"1,6";"1,49";"0";"0";"0"
"2025-09-28 23:34:03";"5";"1,6";"1,49";"0";"0";"0"
"2025-09-28 23:24:03";"5";"1,61";"1,49";"0";"0";"0"
"2025-09-28 23:14:03";"5";"1,62";"1,49";"0";"0";"0"
"2025-09-28 23:04:03";"5";"1,6";"1,49";"0";"0";"0"
"2025-09-28 22:54:03";"5";"1,6";"1,49";"0";"0";"0"
"2025-09-28 22:44:03";"5";"1,6";"1,49";"0";"0";"0"
"2025-09-28 22:34:03";"5";"1,59";"1,49";"0";"0";"0"
"2025-09-28 22:24:03";"5";"1,6";"1,49";"0";"0";"0"
"2025-09-28 22:14:03";"5";"1,61";"1,49";"0";"0";"0"
"2025-09-28 22:04:03";"5";"1,61";"1,49";"0";"0";"0"
"2025-09-28 21:54:03";"5";"1,6";"1,49";"0";"0";"0"
"2025-09-28 21:44:03";"5";"1,59";"1,49";"0";"0";"0"
"2025-09-28 21:34:03";"5";"1,58";"1,49";"0";"0";"0"
"2025-09-28 21:24:03";"5";"1,59";"1,49";"0";"0";"0"
"2025-09-28 21:14:03";"5";"1,58";"1,49";"0";"0";"0"
"2025-09-28 21:04:03";"5";"1,59";"1,49";"0";"0";"0"
"2025-09-28 20:54:03";"5";"1,58";"1,49";"0";"0";"0"
"2025-09-28 20:44:03";"5";"1,58";"1,49";"0";"0";"0"
"2025-09-28 20:34:03";"5";"1,57";"1,49";"0";"0";"0"
"2025-09-28 20:24:03";"5";"1,57";"1,49";"0";"0";"0"
"2025-09-28 20:14:03";"5";"1,56";"1,49";"0";"0";"0"
"2025-09-28 20:04:03";"5";"1,55";"1,49";"0";"0";"0"
"2025-09-28 19:54:03";"5";"1,54";"1,49";"0";"0";"0"
"2025-09-28 19:44:03";"5";"1,54";"1,49";"0";"0";"0"
"2025-09-28 19:34:03";"5";"1,53";"1,49";"0";"0";"0"
"2025-09-28 19:24:03";"5";"1,53";"1,49";"0";"0";"0"
"2025-09-28 19:14:03";"5";"1,52";"1,49";"0";"0";"0"
"2025-09-28 19:04:06";"5";"1,52";"1,49";"0";"0";"0"
"2025-09-28 18:54:03";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 18:44:03";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 18:34:03";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 18:24:03";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 18:14:04";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 18:04:04";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 18:04:01";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 17:57:50";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 17:57:48";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 17:51:35";"0";"1,49";"0";"0";"0";"0"
"2025-09-28 17:44:17";"5";"1,49";"1,49";"0,23";"0,23";"0"
"2025-09-28 17:44:14";"5";"1,49";"1,49";"0,23";"0,23";"0"
"2025-09-28 17:37:57";"5";"1,49";"1,49";"0,23";"0,23";"0"
"2025-09-28 17:31:46";"5";"1,49";"1,49";"0,23";"0,23";"0"
"2025-09-28 17:31:44";"5";"1,49";"1,49";"0,23";"0,23";"0"
"2025-09-28 17:25:33";"5";"1,49";"1,49";"0,23";"0,23";"0"
"2025-09-28 17:19:22";"5";"1,48";"1,48";"0,23";"0,23";"0"
"2025-09-28 17:19:20";"5";"1,48";"1,48";"0,23";"0,23";"0"
"2025-09-28 17:13:09";"5";"1,48";"1,48";"0,23";"0,23";"0"
"2025-09-28 17:06:57";"5";"1,48";"1,48";"0,23";"0,23";"0"
"2025-09-28 17:06:55";"5";"1,48";"1,48";"0,23";"0,23";"0"
"2025-09-28 17:00:44";"4";"1,47";"1,47";"0,23";"0,23";"0"
"2025-09-28 17:00:42";"4";"1,47";"1,47";"0,23";"0,23";"0"
"2025-09-28 16:54:19";"0";"1,5";"0";"0";"0";"0"
"2025-09-28 15:55:23";"5";"1,47";"1,47";"0";"0";"0"
"2025-09-28 15:49:12";"5";"1,47";"1,47";"0";"0";"0"
"2025-09-28 15:49:09";"5";"1,47";"1,47";"0";"0";"0"
"2025-09-28 15:42:59";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 15:36:48";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 15:36:46";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 15:30:35";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 15:24:24";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 15:24:22";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 15:18:10";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 15:11:59";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 15:11:57";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 15:05:46";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 14:59:35";"5";"1,49";"1,48";"0";"0";"0"
"2025-09-28 14:59:33";"5";"1,49";"1,48";"0";"0";"0"
"2025-09-28 14:53:22";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 14:47:10";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 14:47:08";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 14:40:58";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 14:34:47";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 14:34:45";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 14:28:34";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 14:22:23";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 14:22:21";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 14:16:10";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 14:09:58";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 14:09:57";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 14:03:45";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 13:57:34";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 13:57:32";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 13:51:21";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 13:45:10";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 13:45:07";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 13:38:58";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 13:32:46";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 13:32:45";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 13:26:33";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 13:20:22";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 13:20:20";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 13:14:09";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 13:07:57";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 13:07:56";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 13:01:44";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 12:55:33";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 12:55:31";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 12:49:20";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 12:43:09";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 12:43:06";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 12:36:57";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 12:30:45";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 12:30:43";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 12:24:32";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 12:18:21";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 12:18:19";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 12:12:08";"5";"1,48";"1,49";"0";"0";"0"
"2025-09-28 12:05:56";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 12:05:54";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 11:59:43";"5";"1,48";"1,48";"0";"0";"0"
"2025-09-28 11:53:32";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 11:53:30";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 11:47:19";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 11:41:08";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 11:41:05";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 11:34:55";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 11:28:44";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 11:28:43";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 11:22:31";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 11:16:20";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 11:16:18";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 11:10:07";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 11:03:56";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 11:03:54";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 10:57:43";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 10:51:31";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 10:51:30";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 10:45:18";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 10:39:07";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 10:39:04";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 10:32:55";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 10:26:44";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 10:26:42";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 10:20:31";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 10:14:19";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 10:14:18";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 10:08:06";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 10:01:55";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 10:01:53";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 09:55:42";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 09:49:31";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 09:49:29";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 09:43:18";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 09:37:05";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 09:37:03";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 09:30:53";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 09:24:42";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 09:24:40";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 09:18:29";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 09:12:17";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 09:12:16";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 09:06:04";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 08:59:53";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 08:59:51";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 08:53:40";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 08:47:29";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 08:47:27";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 08:41:16";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 08:35:04";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 08:35:01";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 08:28:43";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 08:22:32";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 08:22:30";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 08:16:19";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 08:10:08";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 08:10:06";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 08:03:55";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 07:57:43";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 07:57:39";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 07:51:28";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 07:45:16";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 07:45:15";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 07:38:54";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 07:33:44";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 07:33:42";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 07:27:32";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 07:21:21";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 07:21:19";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 07:15:08";"5";"1,49";"1,49";"0";"0";"0"
"2025-09-28 07:08:57";"5";"1,49";"1,5";"0";"0";"0"
"2025-09-28 07:08:55";"5";"1,49";"1,5";"0";"0";"0"
"2025-09-28 07:02:44";"5";"1,5";"1,5";"0";"0";"0"
"2025-09-28 06:56:32";"5";"1,5";"1,5";"0";"0";"0"
"2025-09-28 06:56:30";"5";"1,5";"1,5";"0";"0";"0"
"2025-09-28 06:50:19";"5";"1,5";"1,5";"0";"0";"0"
"2025-09-28 06:44:05";"5";"1,5";"1,5";"0";"0";"0"
"2025-09-28 06:37:42";"5";"1,5";"1,5";"0";"0";"0"
"2025-09-28 06:31:31";"5";"1,5";"1,5";"0";"0";"0"
"2025-09-28 06:31:25";"5";"1,5";"1,5";"0";"0";"0"
"2025-09-28 06:25:16";"5";"1,5";"1,5";"0";"0";"0"
"2025-09-28 06:19:04";"5";"1,5";"1,5";"0";"0";"0"
"2025-09-28 06:19:03";"5";"1,5";"1,5";"0";"0";"0"
"2025-09-28 06:12:51";"5";"1,5";"1,5";"0";"0";"0"
"2025-09-28 06:06:40";"5";"1,5";"1,5";"0";"0";"0"
"2025-09-28 06:06:38";"5";"1,5";"1,5";"0";"0";"0"
"2025-09-28 05:55:47";"5";"1,64";"1,48";"0";"0";"0"
"2025-09-28 05:45:47";"5";"1,65";"1,48";"0";"0";"0"
"2025-09-28 05:35:47";"5";"1,65";"1,48";"0";"0";"0"
"2025-09-28 05:25:47";"5";"1,65";"1,48";"0";"0";"0"
"2025-09-28 05:15:47";"5";"1,64";"1,48";"0";"0";"0"
"2025-09-28 05:05:47";"5";"1,64";"1,48";"0";"0";"0"
"2025-09-28 04:55:47";"5";"1,64";"1,48";"0";"0";"0"
"2025-09-28 04:45:47";"5";"1,65";"1,48";"0";"0";"0"
"2025-09-28 04:35:47";"5";"1,64";"1,48";"0";"0";"0"
"2025-09-28 04:25:47";"5";"1,64";"1,48";"0";"0";"0"
"2025-09-28 04:15:47";"5";"1,65";"1,48";"0";"0";"0"
"2025-09-28 04:05:47";"5";"1,65";"1,48";"0";"0";"0"
"2025-09-28 03:55:47";"5";"1,65";"1,48";"0";"0";"0"
"2025-09-28 03:45:47";"5";"1,65";"1,48";"0";"0";"0"
"2025-09-28 03:35:47";"5";"1,65";"1,48";"0";"0";"0"
"2025-09-28 03:25:47";"5";"1,65";"1,48";"0";"0";"0"
"2025-09-28 03:15:47";"5";"1,65";"1,48";"0";"0";"0"
"2025-09-28 03:05:47";"5";"1,64";"1,48";"0";"0";"0"
"2025-09-28 02:55:47";"5";"1,63";"1,48";"0";"0";"0"
"2025-09-28 02:45:47";"5";"1,63";"1,48";"0";"0";"0"
"2025-09-28 02:35:47";"5";"1,64";"1,48";"0";"0";"0"
"2025-09-28 02:25:47";"5";"1,65";"1,48";"0";"0";"0"
"2025-09-28 02:15:47";"5";"1,64";"1,48";"0";"0";"0"
"2025-09-28 02:05:47";"5";"1,64";"1,48";"0";"0";"0"
"2025-09-28 01:55:47";"5";"1,64";"1,48";"0";"0";"0"
"2025-09-28 01:45:47";"5";"1,64";"1,48";"0";"0";"0"
"2025-09-28 01:35:47";"5";"1,64";"1,48";"0";"0";"0"
"2025-09-28 01:25:47";"5";"1,63";"1,48";"0";"0";"0"
"2025-09-28 01:15:47";"5";"1,63";"1,48";"0";"0";"0"
"2025-09-28 01:05:47";"5";"1,63";"1,48";"0";"0";"0"
"2025-09-28 00:55:47";"5";"1,63";"1,48";"0";"0";"0"
"2025-09-28 00:45:47";"5";"1,63";"1,48";"0";"0";"0"
"2025-09-28 00:35:47";"5";"1,63";"1,48";"0";"0";"0"
"2025-09-28 00:25:47";"5";"1,62";"1,48";"0";"0";"0"
"2025-09-28 00:15:47";"5";"1,62";"1,48";"0";"0";"0"
"2025-09-28 00:05:47";"5";"1,62";"1,48";"0";"0";"0"
"2025-09-27 23:55:47";"5";"1,62";"1,48";"0,45";"0,45";"0"
"2025-09-27 23:45:47";"5";"1,61";"1,48";"0,45";"0,45";"0"
"2025-09-27 23:35:47";"5";"1,61";"1,48";"0,45";"0,45";"0"
"2025-09-27 23:25:47";"5";"1,6";"1,48";"0,45";"0,45";"0"
"2025-09-27 23:15:47";"5";"1,59";"1,48";"0,45";"0,45";"0"
"2025-09-27 23:05:47";"5";"1,6";"1,48";"0,45";"0,45";"0"
"2025-09-27 22:55:47";"5";"1,6";"1,48";"0,45";"0,45";"0"
"2025-09-27 22:45:47";"5";"1,59";"1,48";"0,45";"0,45";"0"
"2025-09-27 22:35:47";"5";"1,6";"1,48";"0,45";"0,45";"0"
"2025-09-27 22:25:47";"5";"1,59";"1,48";"0,45";"0,45";"0"
"2025-09-27 22:15:47";"5";"1,58";"1,48";"0,45";"0,45";"0"
"2025-09-27 22:05:47";"5";"1,57";"1,48";"0,45";"0,45";"0"
"2025-09-27 21:55:47";"5";"1,57";"1,48";"0,45";"0,45";"0"
"2025-09-27 21:45:47";"5";"1,58";"1,48";"0,45";"0,45";"0"
"2025-09-27 21:35:47";"5";"1,57";"1,48";"0,45";"0,45";"0"
"2025-09-27 21:25:53";"5";"1,57";"1,48";"0,45";"0,45";"0"
"2025-09-27 21:15:56";"5";"1,56";"1,48";"0,45";"0,45";"0"
"2025-09-27 21:05:53";"5";"1,57";"1,48";"0,45";"0,45";"0"
"2025-09-27 20:55:53";"5";"1,56";"1,48";"0,45";"0,45";"0"
"2025-09-27 20:45:47";"5";"1,56";"1,48";"0,45";"0,45";"0"
"2025-09-27 20:35:47";"5";"1,56";"1,48";"0,45";"0,45";"0"
"2025-09-27 20:25:47";"5";"1,55";"1,48";"0,45";"0,45";"0"
"2025-09-27 20:15:47";"5";"1,55";"1,48";"0,45";"0,45";"0"
"2025-09-27 20:05:53";"5";"1,55";"1,48";"0,45";"0,45";"0"
"2025-09-27 19:55:47";"5";"1,54";"1,48";"0,45";"0,45";"0"
"2025-09-27 19:45:47";"5";"1,54";"1,48";"0,45";"0,45";"0"
"2025-09-27 19:35:47";"5";"1,53";"1,48";"0,45";"0,45";"0"
"2025-09-27 19:25:47";"5";"1,53";"1,48";"0,45";"0,45";"0"
"2025-09-27 19:15:47";"5";"1,53";"1,48";"0,45";"0,45";"0"
"2025-09-27 19:05:47";"5";"1,52";"1,48";"0,45";"0,45";"0"
"2025-09-27 18:55:47";"5";"1,51";"1,48";"0,45";"0,45";"0"
"2025-09-27 18:45:47";"5";"1,51";"1,48";"0,45";"0,45";"0"
"2025-09-27 18:35:47";"5";"1,5";"1,48";"0,45";"0,45";"0"
"2025-09-27 18:25:47";"5";"1,48";"1,48";"0,45";"0,45";"0"
"2025-09-27 18:15:47";"5";"1,48";"1,48";"0,45";"0,45";"0"
"2025-09-27 18:05:47";"5";"1,48";"1,48";"0,45";"0,45";"0"
"2025-09-27 18:05:45";"5";"1,48";"1,48";"0,45";"0,45";"0"
"2025-09-27 17:59:31";"5";"1,48";"1,48";"0,45";"0,45";"0"
"2025-09-27 17:53:19";"5";"1,48";"1,48";"0,45";"0,45";"0"
"2025-09-27 17:53:18";"5";"1,48";"1,48";"0,45";"0,45";"0"
"2025-09-27 17:47:06";"5";"1,48";"1,48";"0,45";"0,45";"0"
"2025-09-27 17:40:55";"5";"1,48";"1,48";"0,45";"0,45";"0"
"2025-09-27 17:40:53";"5";"1,48";"1,48";"0,45";"0,45";"0"
"2025-09-27 17:34:42";"5";"1,48";"1,48";"0,45";"0,45";"0"
"2025-09-27 17:28:31";"5";"1,48";"1,48";"0,45";"0,45";"0"
"2025-09-27 17:28:28";"5";"1,48";"1,48";"0,45";"0,45";"0"
"2025-09-27 17:22:18";"5";"1,48";"1,48";"0,45";"0,45";"0"
"2025-09-27 17:16:07";"5";"1,48";"1,48";"0,45";"0,45";"0"
"2025-09-27 17:16:05";"5";"1,48";"1,48";"0,45";"0,45";"0"
"2025-09-27 17:09:54";"5";"1,48";"1,48";"0,45";"0,45";"0"
"2025-09-27 17:03:42";"5";"1,48";"1,48";"0,45";"0,45";"0"
"2025-09-27 17:03:41";"5";"1,48";"1,48";"0,45";"0,45";"0"
"2025-09-27 16:57:29";"5";"1,48";"1,48";"0,45";"0,45";"0"
"2025-09-27 16:51:18";"4";"1,47";"1,47";"0,45";"0,45";"0"
"2025-09-27 16:51:16";"4";"1,47";"1,47";"0,45";"0,45";"0"
"2025-09-27 16:44:52";"5";"1,47";"1,47";"0,23";"0,23";"0"
"2025-09-27 16:38:40";"5";"1,47";"1,47";"0,23";"0,23";"0"
"2025-09-27 16:38:39";"5";"1,47";"1,47";"0,23";"0,23";"0"
"2025-09-27 16:32:27";"5";"1,47";"1,47";"0,23";"0,23";"0"
"2025-09-27 16:25:15";"5";"1,48";"1,48";"0,23";"0,23";"0"
"2025-09-27 16:25:12";"5";"1,48";"1,48";"0,23";"0,23";"0"
"2025-09-27 16:18:02";"5";"1,48";"1,48";"0,23";"0,23";"0"
"2025-09-27 16:10:49";"5";"1,48";"1,48";"0,23";"0,23";"0"
"2025-09-27 16:03:37";"5";"1,48";"1,48";"0,23";"0,23";"0"
"2025-09-27 16:03:35";"5";"1,48";"1,48";"0,23";"0,23";"0"
"2025-09-27 15:56:23";"5";"1,48";"1,48";"0,23";"0,23";"0"
"2025-09-27 15:49:10";"5";"1,48";"1,48";"0,23";"0,23";"0"
"2025-09-27 15:49:08";"5";"1,48";"1,48";"0,23";"0,23";"0"
"2025-09-27 15:41:56";"5";"1,48";"1,48";"0,23";"0,23";"0"
"2025-09-27 15:34:44";"5";"1,48";"1,48";"0,23";"0,23";"0"
"2025-09-27 15:34:42";"5";"1,48";"1,48";"0,23";"0,23";"0"
"2025-09-27 15:27:29";"5";"1,48";"1,48";"0,23";"0,23";"0"
"2025-09-27 15:20:17";"5";"1,48";"1,48";"0,23";"0,23";"0"
"2025-09-27 15:20:14";"5";"1,48";"1,48";"0,23";"0,23";"0"
"2025-09-27 15:13:04";"5";"1,48";"1,48";"0,23";"0,23";"0"
"2025-09-27 15:05:51";"5";"1,48";"1,48";"0,23";"0,23";"0"
"2025-09-27 14:58:39";"5";"1,48";"1,48";"0,23";"0,23";"0"
"2025-09-27 14:58:37";"5";"1,48";"1,48";"0,23";"0,23";"0"
"2025-09-27 14:51:25";"5";"1,48";"1,48";"0,23";"0,23";"0"
"2025-09-27 14:44:12";"5";"1,48";"1,48";"0,23";"0,23";"0"
"2025-09-27 14:44:10";"5";"1,48";"1,48";"0,23";"0,23";"0"
"2025-09-27 14:36:58";"5";"1,48";"1,48";"0,23";"0,23";"0"
"2025-09-27 14:30:47";"5";"1,48";"1,48";"0,23";"0,23";"0"
"2025-09-27 14:30:45";"5";"1,48";"1,48";"0,23";"0,23";"0"
"2025-09-27 14:24:33";"5";"1,48";"1,48";"0,23";"0,23";"0"
"2025-09-27 14:18:22";"5";"1,48";"1,48";"0,23";"0,23";"0"
"2025-09-27 14:18:19";"5";"1,48";"1,48";"0,23";"0,23";"0"
"2025-09-27 14:12:10";"5";"1,48";"1,48";"0,23";"0,23";"0"
"2025-09-27 14:05:59";"5";"1,48";"1,48";"0,23";"0,23";"0"
"2025-09-27 14:05:57";"5";"1,48";"1,48";"0,23";"0,23";"0"
"2025-09-27 13:59:45";"5";"1,48";"1,48";"0,23";"0,23";"0"
"2025-09-27 13:53:34";"4";"1,47";"1,47";"0,23";"0,23";"0"
